sca12mouse6e	sca12mouse6g	sca12mouse1a	sca07mouse1c	sca07mouse1i	sca07mouse1j	sca00mouse6c	sca00mouse6d	sca00mouse1k	sca18mouse1e	sca18mouse1f	eso00mouse6c	eso00mouse6d	eso00mouse1k	eso07mouse1c	eso07mouse1i	eso07mouse1j	eso12mouse6e	eso12mouse6g	eso12mouse1a	eso18mouse1d	eso18mouse1e	backkm4100mouse9	backkm4100mouse0	backkm4100mouse1	backkm4100mouse2	backkm4105mouse3	backkm4105mouse4	backkm4105mouse6	backkm4105mouse5	backkm4114mouse7	backkm4114mouse8	backkm4114mouse9	backkm4114mouse0	ear00mouse6c	ear00mouse6d	ear00mouse1k	ear07mouse1c	ear07mouse1i	ear07mouse1j	ear12mouse6e	ear12mouse6g	ear12mouse1a	ear18mouse1d	ear18mouse1e	ear18mouse1f	paw00mouse6c	paw00mouse6d	paw00mouse1k	paw07mouse1c	paw07mouse1i	paw07mouse1j	paw12mouse6e	paw12mouse6g	paw12mouse1a	paw18mouse1d	paw18mouse1e	paw18mouse1f	backkm2900mouse1	backkm2900mouse9	backkm2911mouse0	backkm2911mouse1	backkm2911mouse90	backkm2911mouse2	backkm2400mouse4	backkm2400mouse5	backkm2400mouse8	backkm2400mouse9	backkm2421mouse1	backkm2421mouse0	backkm2421mouse7	backkm2421mouse6	is00mouse6c	is00mouse6d	is00mouse1k	is07mouse1c	is07mouse1j	is07mouse1i	is12mouse6e	is12mouse6g	is12mouse1a	is18mouse1e	is18mouse1f
35.8356	14.7131	28.916	42.9973	7.3456	10.5974	115.1368	41.2558	72.8798	31.591	2.828	179.5076	180.6893	136.7288	42.9551	33.6	26.6251	6.9745	5.0826	5.189	1.0661	1.9579													81.3906	56.4663	87.238	47.4867	32.8015	15.0444	17.3115	7.3178	14.312	5.808	9.3429	7.7328	165.4959	159.5368	104.4439	40.6682	42.8971	85.5113	78.2424	35.7865	17.8255	0.4396	2.1169	5.2437															150.5246	124.5514	160.1493	6.0322	7.0278	1.8201	63.4009	6.5648	5.5415	10.9615	1.0715
45.7337	14.7874	27.0654	38.8456	6.3726	12.3354	89.3968	54.4706	75.0466	28.6011	4.2463	175.4757	170.3977	157.7884	19.3491	37.3334	32.1911	8.164	4.0236	6.5166	0.6744	2.0085													131.8768	46.3913	102.3896	29.8536	53.7539	29.5243	8.2841	10.3587	8.4844	23.4344	14.9057	4.9256	174.3499	144.2997	93.3499	24.3075	43.681	94.3888	90.0509	36.1189	20.0936	0.1099	1.4207	2.8753															111.9018	113.8086	168.546	2.7204	7.4965	2.1979	94.2195	11.9543	7.8474	15.5042	4.2206
26.575	14.0742	32.2209	43.1463	7.1426	11.2819	115.2781	38.9112	67.8939	30.7563	3.8411	165.3208	180.7269	159.2663	34.7169	29.647	16.2563	6.7098	8.4106	5.9664	0.3033	0.6879													68.9959	69.0113	122.9437	60.9433	41.2494	39.6353	82.8187	17.2974	14.2988	9.1948	7.378	18.9361	155.6665	152.8858	95.8722	17.1478	70.7431	39.4161	29.5599	22.9016	44.9164	1.3088	1.7617	2.36															97.1356	19.5361	162.795	2.6655	4.076	2.2912	83.8539	11.5189	25.08	22.1846	1.8188
24.7511	13.3378	31.276	39.0844	6.1175	11.8476	89.223	47.3458	70.1482	30.3587	3.7901	180.923	164.5846	150.6063	46.9009	25.364	22.1876	2.4111	4.5412	5.4296	0.1998	1.6502													95.7583	103.8265	120.128	29.9674	40.8685	35.7956	40.9001	16.9416	6.3362	4.059	13.298	6.0435	176.8899	159.0505	101.4327	20.0117	59.0738	55.8914	63.2176	26.649	24.276	1.1843	1.6221	2.9785															73.8867	130.4736	176.428	4.6717	5.8957	2.3547	73.2617	6.9242	7.3794	21.1047	1.3539
25.9967	14.8763	38.5782	40.9511	7.9186	12.5196	92.2039	38.8446	77.175	35.629	2.1983	177.5396	162.8605	162.6998	41.6397	43.8265	14.1676	5.8311	4.3315	5.9787	0.687	1.1969													87.1981	37.0769	111.1223	36.4954	30.688	49.2613	33.8966	15.4031	11.0938	16.5809	7.7948	25.42	141.8271	141.6418	101.0588	30.4672	57.4236	69.8819	53.8057	36.4839	28.8789	1.0898	3.6786	2.499															117.444	136.6895	136.0032	5.8617	8.0984	1.5873	104.1711	10.6747	6.4818	13.7712	1.6235
53.4734	14.7378	26.4922	39.2731	5.9078	10.926	69.3912	39.2381	68.5257	29.2399	2.585	147.9993	176.8514	118.7381	43.0194	33.9762	37.4869	2.5852	3.2418	5.614	1.0116	0.5774													115.1728	84.9373	54.5514	34.7245	75.4046	28.3195	44.5237	7.5611	12.8372	7.6832	6.4899	12.8871	169.892	134.8741	87.842	29.798	52.0936	64.3973	31.5295	37.6583	32.3446	3.3234	2.3755	5.253															122.4638	20.8158	165.3963	7.6341	8.3731	2.6784	79.4577	8.9871	5.3695	15.2365	1.1608
28.2137	16.3387	32.3526	44.1351	6.444	11.7136	102.8757	59.826	76.3923	30.5342	5.3655	163.8594	178.176	161.495	55.0444	54.1455	27.3147	4.9579	5.0002	3.7135	0.4905	0.7468													102.8991	80.552	118.776	12.1832	49.8278	48.9145	43.7067	7.6773	14.9443	4.7743	16.477	10.2882	148.0206	140.3764	96.5517	37.7848	79.4539	88.8099	36.2009	32.9828	19.8926	4.5394	1.6094	3.9581															126.8671	81.0016	117.1284	6.7356	5.6258	2.4841	96.2877	8.1452	9.2887	21.7198	4.6112
33.617	13.0111	29.3146	40.7691	6.2945	11.1456	112.9792	38.2691	66.9798	25.0311	2.1219	146.4146	171.1729	127.1728	18.9002	36.4055	23.3127	4.0727	3.4242	6.4099	0.6108	1.561													97.6088	79.3378	122.5618	34.909	27.8665	63.7094	58.5093	9.9289	7.0255	8.0226	12.2404	9.5272	145.4952	132.9469	114.2856	29.417	46.4401	27.9562	60.1678	28.0953	24.6894	0.5738	2.7716	4.6605															114.9596	57.3275	150.9717	5.4208	6.5164	2.2017	66.5788	13.3706	9.6989	20.6777	1.1792
34.158	14.5912	35.9031	40.9089	6.3842	14.4041	52.2818	36.9125	75.1929	32.2595	3.0317	193.4867	180.6303	150.2363	22.7486	31.7653	25.729	3.6441	5.7898	8.426	1.7537	0.2524													123.3421	62.7597	117.6896	32.5018	51.0995	39.6696	51.5282	6.1318	13.3921	8.1915	14.9906	5.1341	157.4579	168.7658	85.2991	40.9909	66.2701	61.5987	73.64	51.7759	36.9925	3.8049	3.6423	3.521															145.9666	79.1513	156.0354	3.2569	7.99	2.4648	89.3724	6.0117	7.3689	27.4732	1.1547
22.2723	12.7326	34.088	41.4347	6.9779	11.3709	94.1921	37.579	72.7978	29.7667	2.2098	165.095	162.7037	133.966	22.9191	27.4468	28.1563	3.1215	4.2087	11.7845	0.7997	0.9391													123.7911	66.7534	111.4339	20.6769	25.1576	17.4964	59.7719	15.622	23.7375	16.4664	11.5665	3.7271	163.035	146.8975	103.5115	27.9032	55.8491	78.1413	76.4926	26.9757	17.6101	2.0605	2.2096	4.7623															107.0655	86.8421	85.0338	6.4017	7.3059	2.1661	66.3251	8.7602	12.0797	16.417	1.4124
47.4759	13.3602	29.0909	43.7091	6.5969	11.7882	101.6593	43.2913	69.6007	24.9733	4.4324	171.9094	179.6254	175.4998	42.467	35.4112	34.0756	7.7332	6.8341	3.3396	0.589	0.9961													128.5439	78.1117	111.2613	24.6197	56.5779	25.3349	66.3742	7.3864	10.187	6.3905	8.7696	8.2252	164.7595	128.6088	84.9902	30.9439	42.2979	45.5213	26.3346	22.1825	23.4595	0.4665	2.4737	4.5249															97.2596	116.6355	177.9018	6.2493	5.7864	4.5489	72.4377	6.8419	10.7395	14.0073	0.8454
28.6823	12.1532	33.7327	42.2633	5.8822	9.7865	101.1722	43.2953	62.8002	28.6657	5.0049	185.9644	183.7422	164.6239	38.6291	32.2227	26.3219	8.376	1.9969	12.7237	1.1238	0.0419													105.1169	58.3267	92.4962	32.4388	32.2271	32.9631	39.8	8.7577	17.2945	12.3847	12.3004	11.112	156.6407	146.6449	98.9991	23.6658	41.8564	53.3305	51.4946	52.0104	25.0633	1.8522	2.3209	3.0158															81.7925	96.9924	180.8745	7.5123	4.8554	4.3322	63.0885	9.456	10.3478	26.277	1.4237
35.7819	11.124	33.0853	41.0723	7.4295	13.1009	76.5689	36.0149	75.8542	29.3867	2.5841	175.1987	173.8892	150.0641	22.44	25.6791	28.137	8.4202	1.8569	4.4695	0.9352	0.6639													135.6973	84.1575	127.0129	21.3473	23.623	40.3607	23.5798	7.0386	22.7895	4.3755	13.1434	4.8351	160.2283	139.4206	101.3142	46.4341	64.7324	28.5431	33.2568	52.5744	27.591	0.05237	2.7845	1.0554															145.1466	117.3634	149.131	7.3793	6.9012	3.9473	104.1594	10.0407	6.8372	24.3663	0.8223
36.2577	12.3309	33.0327	43.4288	8.7188	11.7706	87.7584	47.4358	71.7498	29.5352	3.8262	176.4884	175.0293	134.566	25.001	35.7956	45.392	9.6807	7.5461	6.1785	0.1967	0.2462													131.6111	70.0671	111.3166	34.083	63.6049	75.9635	44.0386	10.0393	10.5747	10.1967	12.3745	7.6128	156.1919	141.7129	92.1275	42.4625	65.5359	27.751	23.4302	30.6312	17.0141	4.1947	2.3178	4.9441															141.5106	122.1996	143.106	6.2136	6.1891	4.1888	61.2344	7.1751	9.8609	16.6352	4.2237
48.7269	14.606	27.4371	36.1844	6.5128	9.2629	84.0047	37.4655	72.6257	25.1719	4.3407	158.8851	180.4031	136.3512	35.3958	44.7782	25.8809	4.2203	2.0637	3.7226	0.01603	1.0257													121.1727	126.6521	116.478	20.9254	24.9854	24.8969	23.3111	10.8545	39.497	19.9984	4.5355	9.3407	145.4757	154.4635	116.3207	33.4358	47.8308	46.3294	32.2863	23.3356	28.1406	2.0824	2.774	3.2585															165.3438	88.533	176.2724	2.0415	8.2808	4.1005	68.7219	7.5871	4.9779	12.7318	1.0429
27.1187	11.4269	27.1487	40.7088	7.7407	10.5429	96.5838	40.4188	83.3254	32.4307	4.1639	178.7654	171.1304	126.688	18.0164	27.2075	19.6251	2.2598	2.8704	5.2942	0.6624	0.5467													102.7368	57.0846	94.3025	21.6038	68.1316	35.8944	43.596	9.2298	16.3769	2.7783	8.5551	7.4692	131.8202	145.2552	91.3101	22.9764	42.3569	30.9262	35.6715	38.2759	28.6385	2.081	0.9012	1.6049															100.245	57.844	106.8754	5.1143	8.5037	4.0707	121.2238	7.0908	11.3373	16.5006	0.5123
38.5718	12.527	35.836	37.9485	14.0301	11.2171	61.0849	44.0939	68.6947	41.419	3.4858	162.074	165.8167	170.5612	28.8102	26.4719	42.6443	2.6284	1.7016	4.9712	2.2491	0.8138													128.3839	53.2758	127.798	51.1874	20.1088	50.5507	83.0378	18.6273	19.7492	22.3043	11.9421	8.7114	171.8479	133.8666	105.4009	29.9248	49.2347	28.6263	23.4909	46.7365	29.5487	1.6943	1.4577	3.1239															147.6471	67.0568	146.2391	8.0226	6.7639	4.2343	108.7992	6.9489	18.961	12.7679	1.0897
28.8732	11.8033	32.444	41.368	14.1702	12.8225	87.29	32.4815	74.2724	30.8846	2.4539	164.6025	181.9372	146.5078	47.3573	43.5858	35.734	6.5962	2.4742	5.1092	0.1807	1.9925													114.9883	27.093	114.0962	62.4138	96.5192	32.3068	30.4923	8.8483	11.3555	25.387	9.274	17.0765	165.0722	175.07	122.5	26.6888	52.6764	43.8068	61.8142	29.3741	24.5654	1.1728	1.8474	3.1978															169.197	64.9971	111.9499	3.8322	8.1823	4.1713	71.7738	8.5002	7.844	20.8001	1.6741
24.8633	11.8003	33.5988	39.809	14.3298	10.0628	100.1106	38.1165	74.2092	26.5945	3.6401	190.2601	185.9107	135.1662	27.9486	31.0236	27.4021	4.9746	2.9835	3.3592	0.1541	3.8834													151.0281	75.2674	90.16	22.3003	71.1134	43.4597	41.1383	11.7765	7.6776	7.9004	5.5353	5.4354	156.1943	162.9216	103.0099	23.122	47.4548	51.7295	44.2428	30.7953	26.4201	1.9544	1.4226	2.062															105.5134	80.0279	134.5074	5.0172	7.8299	4.2719	41.1924	7.23	7.8896	15.6261	1.4045
24.3898	12.5724	33.6438	34.6979	13.7146	10.8818	113.6861	38.9397	61.9372	24.674	5.7207	188.0814	142.5576	114.643	22.9769	35.3257	17.2658	3.2458	3.4143	3.7523	1.425	1.8761													143.8174	93.1441	102.4066	37.3936	97.8925	20.8333	88.6473	16.0561	21.0843	7.7756	6.5944	12.4336	166.7289	151.1124	79.9965	16.3586	64.2593	71.8449	30.5715	18.6528	17.3728	0.07136	3.3369	2.548															133.5519	74.7009	155.8932	6.2225	6.02	4.2363	124.8717	6.3823	6.4387	17.976	2.2352
26.9643	15.7163	30.0122	34.8955	14.8274	7.1753	112.2063	49.3752	147.7648	35.3465	3.7875	168.2675	187.9708	161.4577	33.9758	37.2394	23.3712	2.5595	2.9425	1.1984	0.9896	1.5532													127.3057	92.245	87.4001	10.2098	18.942	35.9972	55.6983	7.2433	9.0851	4.6125	26.3533	4.5689	172.0666	155.4062	98.9616	21.9835	66.742	52.3263	69.4177	25.236	34.7318	1.947	3.9915	3.9864															116.9865	68.8353	161.8773	13.0461	5.46	3.935	80.2061	12.5651	7.9987	13.5635	2.3119
41.1651	9.7362	31.5536	38.4614	14.0448	7.4955	111.1971	37.1513	118.1714	32.0504	3.8212	152.7842	184.2147	164.236	35.3747	38.8555	23.2937	6.6348	1.1051	2.8404	1.7208	0.4539													94.6057	71.4392	92.715	21.0939	51.3676	34.8201	36.2039	8.5345	23.5634	13.9143	9.0022	5.3745	161.9166	150.5773	106.9409	41.527	79.2006	88.1131	43.1855	49.0881	33.815	1.1794	2.0804	1.7204															142.3711	116.8921	89.2023	3.4549	6.4546	4.1811	67.4906	7.739	8.7168	11.8007	3.1344
34.7533	12.4399	32.6352	37.3996	13.5236	6.7258	132.635	39.0249	119.5699	24.5046	3.2223	176.3409	179.4893	158.9454	36.4207	42.7809	30.6348	4.9039	1.3701	2.5804	0.03784	1.0873													144.3646	66.3937	96.5201	24.5355	29.3495	31.4393	21.1691	6.3006	14.6757	3.4468	10.5984	14.4723	180.8394	141.2293	93.1135	24.0852	55.5718	87.3303	39.6615	22.259	20.7625	1.1044	2.7794	2.6992															110.8669	53.1468	147.9252	5.4116	5.2777	4.2933	56.1603	11.548	10.0945	17.9276	2.7716
38.05	15.0094	34.5066	35.7099	13.5155	7.8185	120.1485	35.2598	123.8895	31.6743	4.9516	167.3357	173.1472	155.4259	20.9869	34.6875	22.696	2.7234	2.616	2.0484	1.3966	0.2703													148.3964	26.8662	116.5968	36.9262	61.6397	24.7322	31.1443	5.7602	6.7198	11.156	7.4445	10.1314	174.2987	144.628	93.2936	40.45	55.8522	53.2261	42.0746	22.4004	24.738	0.9369	0.2793	2.538															111.6957	114.9416	178.627	6.2716	5.8657	3.7172	69.5929	8.0435	8.1556	12.5719	3.1938
28.6858	14.3058	30.4942	33.2466	13.7664	6.5887	114.9091	41.5432	124.364	30.099	4.9406	178.9113	170.5641	135.793	28.0003	24.4063	21.7703	6.3204	1.9864	3.9156	0.4067	1.1644													119.0189	70.6042	130.9945	39.869	53.1695	51.5868	97.2161	8.7766	7.4062	12.0293	6.0828	20.4964	142.1173	101.7598	113.4715	41.3471	48.6979	41.1168	52.5541	31.89	27.7879	4.7008	1.283	2.8754															133.8979	54.6082	145.7237	3.2609	5.1229	4.1564	69.3928	9.0112	6.2249	15.177	0.8033
29.0283	12.9123	29.9185	32.3126	13.7575	7.0086	168.1589	35.6092	161.898	25.8424	4.3087	184.9823	163.3933	155.5711	34.3622	35.4917	14.4232	6.5637	3.0894	4.2503	0.4564	0.1181													105.806	51.8394	112.8569	34.0733	31.4723	53.2813	72.302	6.9522	18.386	6.7849	13.027	12.578	165.4705	160.1912	86.7891	33.108	66.5129	48.5334	43.3649	25.3392	20.8699	1.1625	3.3052	2.4168															162.8889	48.6574	170.3998	6.6288	6.9918	4.2435	55.3263	5.6572	12.9674	12.9458	0.5257
26.5709	10.8173	33.0125	36.012	14.4725	4.7953	123.7034	33.1003	138.0144	24.9665	2.096	184.4512	161.2005	154.3364	32.6216	43.6208	15.4019	4.5441	3.1691	6.388	1.3521	2.3479													110.7633	74.1429	118.8865	33.7296	89.2137	41.1366	17.5697	12.2962	12.6209	5.0991	14.1341	12.6881	178.0123	157.398	113.4363	27.1667	56.7344	39.1314	42.6232	38.8592	20.8677	0.6378	2.3701	0.2099															102.887	62.3529	176.6207	5.6054	7.6545	4.0404	108.5576	5.1738	10.1489	22.08	2.4723
32.5439	11.9723	30.5482	31.2635	14.1486	6.25	160.2505	46.6814	109.9452	28.6746	5.2914	182.9457	161.145	142.8571	24.9697	55.2524	26.7832	4.0313	2.5318	11.5332	0.881	1.1904													108.3851	85.783	123.0744	9.701	4.7759	32.1004	26.678	12.0846	8.1548	18.4465	14.0839	3.962	163.4347	130.3448	96.6197	27.1872	49.4082	49.283	42.1583	30.914	26.9409	1.5891	1.242	3.1399															167.2611	90.1148	170.2719	6.4753	10.0694	4.2508	73.4875	10.7169	7.8089	13.9092	1.4844
32.4694	15.2717	34.6141	34.7057	13.8206	8.3522	122.5005	34.3963	94.956	30.0474	3.0449	181.5788	179.8472	132.7173	29.6867	29.6516	14.458	2.6593	4.1639	12.9272	0.4027	0.1382													131.0819	77.0904	109.1352	33.7961	116.1298	27.8164	14.9644	8.4651	21.1286	2.9944	13.6355	4.1849	166.4793	165.0908	79.691	29.3735	35.417	72.8974	43.4871	38.2021	32.0008	1.6759	1.4268	1.187															151.4701	68.8234	126.7384	5.6705	5.9	4.0225	56.5302	8.0232	15.4593	19.6447	3.4433
27.3065	14.564	29.8954	36.2985	14.4492	6.9187	125.3953	43.5504	137.6847	25.7481	3.0629	182.1652	147.7254	144.0695	20.2489	30.2239	31.5697	3.1908	3.2103	10.0557	0.675	0.5727													115.7407	52.3737	116.0309	34.8843	33.8122	65.0733	78.9017	10.7847	16.7526	9.2225	10.4377	10.7276	167.1259	151.5722	111.0398	25.838	48.9306	64.866	22.9291	27.2906	21.6521	2.2282	2.2243	2.8933															90.7714	52.7181	172.4646	8.537	7.0285	3.7578	15.2166	8.1956	9.1706	18.2756	2.3382
33.4176	11.2832	32.299	35.2347	14.2251	8.2825	142.6746	42.4234	92.5932	27.8458	1.8472	176.6735	169.025	163.5856	27.3219	34.9393	30.3771	4.5957	2.4344	5.1	0.7109	0.06633													118.4863	128.1445	126.9424	46.9184	22.0523	30.5467	28.5422	7.5854	13.6738	17.5933	12.5936	9.2824	171.6476	151.5903	109.5806	31.2882	48.3628	47.0974	35.4281	51.0064	28.7052	0.0477	1.2941	7.6829															71.2633	76.4393	167.5082	3.1375	5.2561	4.7139	54.0525	6.6831	12.931	11.7287	4.8551
28.8066	10.9022	33.2458	38.4763	13.6383	6.4285	130.253	34.7011	116.1009	27.8456	2.8164	173.2613	188.2923	150.1073	26.8253	23.5728	15.3013	5.5188	2.9484	4.9353	1.3798	0.3108													111.9714	72.7338	112.7882	32.7289	62.5111	25.0375	37.2437	6.6806	17.5047	4.0465	5.4037	19.3766	163.133	162.9312	100.9935	21.4001	45.3209	51.4375	98.8417	28.3497	18.2341	2.3189	6.1274	5.382															110.8618	48.5762	160.2179	4.8335	5.5034	4.0889	88.6599	6.2443	19.2235	26.547	9.6095
33.7239	12.9196	37.2004	34.7482	14.3838	6.4194	144.4289	33.2273	88.5259	29.4609	2.713	170.3015	189.9803	151.8774	26.6925	38.9607	31.2145	3.6149	2.9568	1.653	0.6968	0.2624													75.0699	87.7473	105.555	33.2985	30.416	52.0317	29.1871	8.439	9.9988	4.2166	10.5806	6.8892	167.3379	155.5632	106.3714	21.1535	59.9735	72.6115	45.5061	18.4181	28.0898	2.9388	2.4499	1.7715															127.1896	92.8187	166.1894	3.519	6.0954	4.1399	67.1759	10.2599	11.9024	40.5971	0.8526
35.9771	14.9647	57.1726	38.663	13.2198	5.784	151.0128	44.4753	113.7785	32.8812	2.52	181.3619	137.2569	172.4882	29.6355	58.6701	21.6023	6.172	3.4977	6.7213	0.05592	0.6628													125.7802	67.8223	25.6918	36.8914	55.5771	12.2126	42.3853	22.1223	12.876	12.3089	11.735	9.4587	167.7234	149.8809	111.557	19.7728	53.0373	36.918	30.1329	33.9177	26.9165	2.8911	3.6104	3.2028															149.1637	83.0514	165.9213	5.6646	8.2495	4.279	35.9587	9.7513	13.166	17.914	1.2156
24.4477	11.4453	52.3825	32.1339	13.7198	8.2503	155.3837	44.084	94.5771	29.3613	4.1783	175.5236	142.1421	160.4572	30.3135	28.1304	34.327	4.6002	2.6127	3.8015	0.2245	0.5355													117.1322	68.578	106.8832	37.0048	91.6632	25.3804	56.4825	13.1883	27.2334	5.2211	9.3904	6.5547	162.234	129.8461	91.4075	32.0745	54.7244	68.7241	86.3345	23.2755	29.888	0.9265	5.1295	2.3249															93.1549	58.3957	144.1012	3.1374	6.52	4.1858	123.5025	8.9585	18.1172	23.2492	1.4545
33.8785	15.2094	58.4696	34.2301	13.8173	6.3784	112.5105	42.0069	103.9639	26.1873	3.6434	166.9289	184.7477	155.4094	33.6811	31.8365	25.915	2.3544	5.4359	8.8288	1.8146	0.09581													121.5416	63.9711	20.198	45.5836	31.8615	23.6383	44.8267	15.4916	15.1289	2.4154	10.3003	5.3515	172.8705	140.7095	99.5955	32.1518	72.1088	69.5796	53.7515	30.2248	30.6953	0.7468	2.9795	5.3439															134.1088	46.4588	158.8192	6.0762	5.8776	4.2353	38.7396	7.5429	14.1673	14.4679	3.6828
20.876	11.6472	61.8856	35.0718	14.4944	6.377	111.6794	33.5981	95.8419	24.7983	3.9042	177.4991	166.8666	163.747	28.9511	33.2706	21.7545	4.8054	3.3253	9.9366	0.1642	0.351													127.5877	44.1379	111.4901	18.9325	111.0341	47.4992	50.5276	14.4148	30.1918	4.2149	8.6046	7.5423	160.5747	140.4684	110.6221	29.1629	62.5053	58.5503	44.618	26.8116	20.8108	1.9791	0.527	3.0864															126.8643	52.1837	134.671	6.742	6.2647	4.1648	16.8418	9.4664	13.481	13.167	2.9133
36.6735	13.5602	56.3166	35.7584	15.1965	6.9797	108.4387	44.2529	97.2772	22.1533	6.6033	178.7938	171.2245	168.1388	36.5824	38.6089	41.4708	3.0944	1.5022	4.9551	0.2354	0.1966													113.4618	82.5105	91.8798	27.4455	51.9507	46.0879	115.1396	11.9937	32.6463	11.3306	17.8078	12.4109	166.6205	149.7538	57.5916	19.0835	42.3094	59.0922	87.489	23.716	23.5634	5.5198	2.8376	5.0035															99.4646	104.4225	144.1072	3.0641	5.9196	4.223	75.0361	7.884	7.1858	9.8658	1.0922
43.3612	11.5099	68.4588	33.6565	14.3977	7.3403	119.9854	39.2129	100.9878	12.176	3.4489	178.7343	150.9988	133.7572	34.8566	44.6091	18.499	5.253	2.7782	3.615	1.1455	0.6079													138.9487	52.3413	110.2499	23.8362	77.1955	54.621	70.6458	16.633	9.123	4.8996	14.9571	22.1647	162.254	127.2392	85.7327	29.5772	44.1417	53.7829	39.7463	36.9171	22.1933	2.3486	3.9947	1.6638															168.9325	97.2934	177.8464	2.8768	6.7679	4.1679	34.7991	8.8211	10.5673	24.017	6.5179
28.8981	15.3241	64.317	32.2443	14.3349	6.3651	151.8747	43.3284	94.1114	13.4222	5.1715	175.6803	169.8439	164.3112	29.1173	27.1944	27.8082	3.3836	7.6342	4.3144	0.8419	0.9292													101.5089	107.5777	98.7188	42.5502	95.6791	28.0826	82.1767	9.7113	21.7802	3.3628	12.1239	7.8705	173.4203	145.2578	79.3683	29.6897	36.045	82.4015	26.6218	43.556	25.58	1.534	3.9661	1.9607															109.2443	79.6222	148.2827	7.4791	6.7959	4.4303	31.4808	6.5728	11.0323	17.4852	2.923
34.4307	14.8165	74.8294	35.1069	13.1926	6.8634	135.7925	37.4348	112.8309	13.4527	2.1032	177.8235	176.4679	142.7022	35.268	33.7202	17.9282	1.9993	2.9582	6.6978	1.3871	0.7905													89.5514	62.8019	132.6231	23.9274	35.3117	29.7096	28.6241	19.2861	15.3923	4.8542	8.5866	23.4877	166.1948	155.931	93.3507	18.5747	77.6478	40.8037	81.9719	25.7284	38.5195	1.3949	3.2346	5.0279															174.4856	75.1203	146.1852	9.3736	8.312	4.2127	55.3867	7.04	8.5775	50.726	3.2567
18.7285	13.3802	71.324	35.0957	14.1554	7.1872	139.9052	44.8731	118.1232	13.7493	4.3835	183.6845	196.5256	169.0544	36.8217	37.1737	46.8625	1.7948	3.5251	5.0949	1.8457	0.9693													117.2712	75.4879	112.7365	18.2748	60.6486	24.8608	30.9555	12.4234	22.6756	3.2685	19.6323	3.3278	151.1982	142.4924	89.057	29.7027	105.2926	47.5739	70.0618	38.4571	23.5953	0.9826	0.6928	4.7331															166.7879	71.3612	112.3667	9.4355	5.7695	4.2232	55.5273	9.9826	11.9592	16.4096	1.2248
34.0341	11.852	59.0461	35.2301	13.6479	7.3953	126.1788	44.0215	97.3955	13.3012	2.8996	165.2823	168.1027	147.9812	24.8993	36.57	16.7509	2.959	2.7709	3.9688	0.1126	0.6397													105.036	83.5741	107.2406	41.4036	24.5125	53.1581	56.3587	8.71	17.0008	5.4181	9.5164	8.9273	158.5309	148.3752	80.9397	31.0182	63.398	87.3491	55.3202	53.2942	17.7704	0.05239	1.6336	0.1322															152.6939	90.7181	187.3296	6.238	4.8445	4.01	34.3331	8.5032	10.5383	6.082	6.5607
42.145	11.9197	68.4119	32.7729	14.2326	9.1459	150.1986	37.2404	102.3138	13.1363	3.5925	183.2965	186.6727	162.8094	35.6266	29.095	18.7436	3.502	6.0341	10.5476	1.1378	0.5095													119.8427	62.6563	116.5527	27.7584	118.8129	33.8365	30.3068	16.1017	12.8519	4.396	11.9791	8.0825	175.4492	155.6081	101.4186	28.3376	41.6455	28.7828	89.9025	38.3571	25.296	1.0269	3.6484	0.8959															155.7814	109.4668	163.5185	3.3003	6.5399	4.228	60.3327	6.4377	8.8607	12.9046	11.0496
38.2743	11.8212	60.4046	35.0003	14.1848	7.1159	110.9013	57.1879	96.6673	13.6247	2.8932	151.4777	156.6156	136.2235	18.2171	31.6079	29.8391	6.9016	4.1783	6.7038	1.5113	0.6988													90.0143	66.7141	159.1162	44.5549	27.7224	26.5686	31.8403	14.7754	13.1925	3.0013	15.737	3.5886	148.0837	148.5437	103.7367	18.4567	42.8072	68.9119	37.0926	23.5008	38.4935	0.7982	3.4976	2.9804															170.1736	50.8569	195.6373	3.6973	7.9428	4.3361	29.6882	8.0416	9.8708	29.6737	4.4732
31.4678	13.2745	71.1542	30.342	14.1588	6.6472	121.9757	44.5552	89.1664	15.7623	2.9261	182.5433	184.0767	139.9924	38.3264	42.8124	17.3465	5.0751	4.8201	8.6461	0.5077	1.8889													123.4205	93.6298	111.8012	30.6998	79.4883	18.5428	52.3462	16.1597	19.8071	3.6309	11.8576	18.4122	123.713	137.9037	104.4446	28.6407	49.5185	49.9415	46.6177	25.7116	29.8892	1.0278	1.425	0.1497															155.8598	65.5032	122.6676	5.7734	8.3432	4.2237	28.2225	8.1025	8.6794	32.6834	3.555
22.204	12.0324	63.2412	39.7307	14.2481	7.7823	161.3231	40.4722	114.0153	13.0881	3.7982	165.2735	154.73	149.9359	30.9193	42.751	23.129	2.7871	2.3775	10.1048	0.3336	0.8104													115.1822	87.1607	135.8709	25.3344	47.619	47.33	73.3804	10.1676	12.8839	4.213	14.831	2.173	168.6301	158.5396	101.7694	27.931	64.8034	49.5215	96.9713	26.6814	36.1749	2.4067	2.9527	0.9113															123.3127	114.922	128.6994	13.6605	5.655	3.8622	64.5878	6.9899	15.0854	25.341	10.4204
